date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:37:39	51450/51450	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/mailbox.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/mailbox.html	(from https://fazar.bitbucket.io/index.html)
12:37:39	35649/35649	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/mailbox-reply.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/mailbox-reply.html	(from https://fazar.bitbucket.io/index.html)
12:37:47	94322/94322	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/ragnar-avatar.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/ragnar-avatar.jpg	(from https://fazar.bitbucket.io/index.html)
12:37:49	41531/41531	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/mailbox-detail.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/mailbox-detail.html	(from https://fazar.bitbucket.io/index.html)
12:37:49	46423/46423	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/simple-tables.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/simple-tables.html	(from https://fazar.bitbucket.io/index.html)
12:37:50	36259/36259	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/data-tables.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/data-tables.html	(from https://fazar.bitbucket.io/index.html)
12:37:50	58424/58424	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/ui-general.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/ui-general.html	(from https://fazar.bitbucket.io/index.html)
12:37:52	78055/78055	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/ui-buttons.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/ui-buttons.html	(from https://fazar.bitbucket.io/index.html)
12:37:53	60714/60714	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/ui-typography.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/ui-typography.html	(from https://fazar.bitbucket.io/index.html)
12:37:54	665466/665466	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/icons.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/icons.html	(from https://fazar.bitbucket.io/index.html)
12:37:54	39032/39032	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/cards.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/cards.html	(from https://fazar.bitbucket.io/index.html)
12:37:56	51534/51534	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/general-form.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/general-form.html	(from https://fazar.bitbucket.io/index.html)
12:37:56	46192/46192	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/advanced-form.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/advanced-form.html	(from https://fazar.bitbucket.io/index.html)
12:38:03	31379/31379	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/text-editor.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/text-editor.html	(from https://fazar.bitbucket.io/index.html)
12:38:04	5300/5300	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/login.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/login.html	(from https://fazar.bitbucket.io/index.html)
12:38:04	4803/4803	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/register.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/register.html	(from https://fazar.bitbucket.io/index.html)
12:38:04	5892/5892	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/register1.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/register1.html	(from https://fazar.bitbucket.io/index.html)
12:38:06	6157/6157	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/register2.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/register2.html	(from https://fazar.bitbucket.io/index.html)
12:38:08	6261/6261	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/register3.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/register3.html	(from https://fazar.bitbucket.io/index.html)
12:38:08	2636/2636	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/404page.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/404page.html	(from https://fazar.bitbucket.io/index.html)
12:38:15	135482/135482	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/nadya-avatar.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/nadya-avatar.jpg	(from https://fazar.bitbucket.io/index.html)
12:38:41	2804/2804	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/500page.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/500page.html	(from https://fazar.bitbucket.io/index.html)
12:38:43	46448/46448	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/timeline.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/timeline.html	(from https://fazar.bitbucket.io/index.html)
12:38:44	59977/59977	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/profile.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/profile.html	(from https://fazar.bitbucket.io/index.html)
12:38:44	39999/39999	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/comment.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/comment.html	(from https://fazar.bitbucket.io/index.html)
12:39:04	30027/30027	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/blank.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/blank.html	(from https://fazar.bitbucket.io/index.html)
12:39:06	32312/32312	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/email.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/email.html	(from https://fazar.bitbucket.io/index.html)
12:39:07	34351/34351	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/email-clean.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/email-clean.html	(from https://fazar.bitbucket.io/index.html)
12:39:07	43874/43874	---MCZ	200	added ('OK')	text/html	etag:W/%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/documentation/index.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/documentation/index.html	(from https://fazar.bitbucket.io/index.html)
12:39:09	85578/85578	---MCZ	200	added ('OK')	application/javascript	etag:W/%22573f4859-14e4a%22	https://code.jquery.com/jquery-2.2.4.min.js	C:/My%20Web%20Sites/ark/code.jquery.com/jquery-2.2.4.min.js	(from https://fazar.bitbucket.io/index.html)
12:39:10	24900/24900	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2002%20Sep%202016%2018:17:02%20GMT	https://cdnjs.cloudflare.com/ajax/libs/tether/1.3.7/js/tether.min.js	C:/My%20Web%20Sites/ark/cdnjs.cloudflare.com/ajax/libs/tether/1.3.7/js/tether.min.js	(from https://fazar.bitbucket.io/index.html)
12:39:11	44735/44735	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231bd1c00779daba3350e648fd9bb8d2a%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0-alpha.5/js/bootstrap.min.js	C:/My%20Web%20Sites/ark/maxcdn.bootstrapcdn.com/bootstrap/4.0.0-alpha.5/js/bootstrap.min.js	(from https://fazar.bitbucket.io/index.html)
12:39:11	52966/52966	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/jquery.flot.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/jquery.flot.min.js	(from https://fazar.bitbucket.io/index.html)
12:39:12	2344/2344	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/jquery.flot.resize.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/jquery.flot.resize.min.js	(from https://fazar.bitbucket.io/index.html)
12:39:12	6891/6891	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/jquery.flot.time.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/jquery.flot.time.min.js	(from https://fazar.bitbucket.io/index.html)
12:39:13	12183/12183	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/jquery.flot.pie.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/jquery.flot.pie.min.js	(from https://fazar.bitbucket.io/index.html)
12:39:14	70880/70880	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/jquery.nicescroll.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/jquery.nicescroll.js	(from https://fazar.bitbucket.io/index.html)
12:39:14	148683/148683	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/chart.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/chart.min.js	(from https://fazar.bitbucket.io/index.html)
12:39:14	2035/2035	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/jquery.scrollUp.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/jquery.scrollUp.min.js	(from https://fazar.bitbucket.io/index.html)
12:39:15	3676/3676	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/js.cookie.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/js.cookie.js	(from https://fazar.bitbucket.io/index.html)
12:39:15	12363/12363	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/pace.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/pace.min.js	(from https://fazar.bitbucket.io/index.html)
12:39:16	13964/13964	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/ncms.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/ncms.min.js	(from https://fazar.bitbucket.io/index.html)
12:39:16	2470/2470	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/site-config.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/site-config.js	(from https://fazar.bitbucket.io/index.html)
12:39:17	10599/10599	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/pages/index.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/pages/index.js	(from https://fazar.bitbucket.io/index.html)
12:39:39	18156/18156	---MCZ	200	added ('OK')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-light-webfont.woff2	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-light-webfont.woff2	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:40	24148/24148	---M--	200	added ('OK')	application/font-woff	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-light-webfont.woff	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-light-webfont.woff	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:41	21000/21000	---MCZ	200	added ('OK')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-lightitalic-webfont.woff2	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-lightitalic-webfont.woff2	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:41	27628/27628	---M--	200	added ('OK')	application/font-woff	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-lightitalic-webfont.woff	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-lightitalic-webfont.woff	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:42	18764/18764	---MCZ	200	added ('OK')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-regular-webfont.woff2	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-regular-webfont.woff2	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:42	24788/24788	---M--	200	added ('OK')	application/font-woff	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-regular-webfont.woff	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-regular-webfont.woff	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:43	20908/20908	---MCZ	200	added ('OK')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-italic-webfont.woff2	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-italic-webfont.woff2	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:44	27376/27376	---M--	200	added ('OK')	application/font-woff	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-italic-webfont.woff	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-italic-webfont.woff	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:45	18988/18988	---MCZ	200	added ('OK')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-semibold-webfont.woff2	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-semibold-webfont.woff2	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:45	24964/24964	---M--	200	added ('OK')	application/font-woff	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-semibold-webfont.woff	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-semibold-webfont.woff	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:45	20872/20872	---MCZ	200	added ('OK')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-semibolditalic-webfont.woff2	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-semibolditalic-webfont.woff2	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:45	27332/27332	---M--	200	added ('OK')	application/font-woff	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-semibolditalic-webfont.woff	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-semibolditalic-webfont.woff	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:46	19388/19388	---MCZ	200	added ('OK')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-bold-webfont.woff2	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-bold-webfont.woff2	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:46	25584/25584	---M--	200	added ('OK')	application/font-woff	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-bold-webfont.woff	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-bold-webfont.woff	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:47	20536/20536	---MCZ	200	added ('OK')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-bolditalic-webfont.woff2	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-bolditalic-webfont.woff2	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:47	26976/26976	---M--	200	added ('OK')	application/font-woff	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/opensans/opensans-bolditalic-webfont.woff	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/opensans/opensans-bolditalic-webfont.woff	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:39:47	109586/109586	---MC-	200	added ('OK')	text/javascript	date:Fri,%2007%20Jul%202017%2017:57:24%20GMT	https://www.gstatic.com/charts/loader.js	C:/My%20Web%20Sites/ark/www.gstatic.com/charts/loader.js	(from https://fazar.bitbucket.io/index.html)
12:39:48	44300/44300	---MCZ	200	added ('OK')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/material-icons/MaterialIcons-Regular.woff2	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/material-icons/MaterialIcons-Regular.woff2	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:40:04	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regular.eot	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:40:05	128180/128180	---M--	200	added ('OK')	application/font-sfnt	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/material-icons/MaterialIcons-Regular.ttf	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/material-icons/MaterialIcons-Regular.ttf	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:40:06	20335/20335	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regulard41d.eot	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:40:07	18028/18028	---MCZ	200	added ('OK')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regular.woff2	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:40:08	23320/23320	---M--	200	added ('OK')	application/font-woff	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regular.woff	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:40:08	41280/41280	---M--	200	added ('OK')	application/font-sfnt	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regular.ttf	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:40:09	62926/62926	---M--	200	added ('OK')	image/svg+xml	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/bootstrap/glyphicons-halflings-regular.svg	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:40:50	311368/311368	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/4044.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/4044.jpg	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:41:21	143258/143258	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/material-icons/MaterialIcons-Regular.eot	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/material-icons/MaterialIcons-Regular.eot	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:42:00	95836/95836	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/icomoon.eot?ql28ki	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/icomoona64f.eot	(from https://fazar.bitbucket.io/styles/lib/icomoon.css)
12:42:02	95672/95672	---M--	200	added ('OK')	application/font-sfnt	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/icomoon.ttf?ql28ki	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/icomoona64f.ttf	(from https://fazar.bitbucket.io/styles/lib/icomoon.css)
12:42:03	95748/95748	---M--	200	added ('OK')	application/font-woff	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/icomoon.woff?ql28ki	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/icomoona64f.woff	(from https://fazar.bitbucket.io/styles/lib/icomoon.css)
12:42:43	304567/304567	---M--	200	added ('OK')	image/svg+xml	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/fonts/icomoon.svg?ql28ki	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/fonts/icomoona64f.svg	(from https://fazar.bitbucket.io/styles/lib/icomoon.css)
12:42:45	698/698	---M--	200	added ('OK')	image/png	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/styles/images/top.png	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/styles/images/top.png	(from https://fazar.bitbucket.io/styles/lib/jquery.scrollUp.css)
12:42:45	1446967/1446967	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/yJl7OB3sSpOdEIpHhZhd_DSC_1929_1.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/yJl7OB3sSpOdEIpHhZhd_DSC_1929_1.jpg	(from https://fazar.bitbucket.io/styles/ncms.min.css)
12:42:45	7070/7070	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/simon-avatar.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/simon-avatar.jpg	(from https://fazar.bitbucket.io/index1.html)
12:42:48	69794/69794	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/iphone.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/iphone.jpg	(from https://fazar.bitbucket.io/index1.html)
12:42:48	44510/44510	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/samsung.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/samsung.jpg	(from https://fazar.bitbucket.io/index1.html)
12:43:20	65183/65183	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/macbook.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/macbook.jpg	(from https://fazar.bitbucket.io/index1.html)
12:43:22	66880/66880	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/ipad.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/ipad.jpg	(from https://fazar.bitbucket.io/index1.html)
12:43:24	109445/109445	---M--	200	added ('OK')	image/jpeg	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/img/imac.jpg	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/img/imac.jpg	(from https://fazar.bitbucket.io/index1.html)
12:43:24	36964/36964	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/lib/chartist.min.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/lib/chartist.min.js	(from https://fazar.bitbucket.io/index1.html)
12:43:24	1404/1404	---MCZ	200	added ('OK')	application/javascript	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/js/pages/index1.js	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/js/pages/index1.js	(from https://fazar.bitbucket.io/index1.html)
12:43:25	14/14	---M--	404	error ('Not%20Found')	text/plain	etag:%22ede8e6859f02bf56bcd4908f1e21f300%22	https://fazar.bitbucket.io/profile/index.html	C:/My%20Web%20Sites/ark/fazar.bitbucket.io/profile/index.html	(from https://fazar.bitbucket.io/index2.html)
